refno,pump_rate
216729,25
240165,5
216720,6
425192,10
348497,3
216471,6.7
262861,25
263376,20
218853,80
216429,3
216760,7
218803,15
216463,5
216771,11
417495,3
216860,10
216725,15
216685,7
389741,25
218873,8
240184,2
218868,12
6435,3
216518,1
240189,4
218933,1
218828,10
216670,7
216675,5.5
216741,3
216700,8
216735,5
20277,15
216816,30
216710,10
216652,3
216426,3.3
215974,10
216657,6
216850,12
216849,5
218882,2.5
216854,12
216557,0.83
216585,6
216424,0.58
218897,15
216756,9
215989,9
215984,100
216665,3
216689,10
216610,10
218926,1
216693,20
216415,4
216419,20
216923,10
216545,15
216530,10
263378,18
218927,15
218922,15
218848,15
231939,12
231944,20
240169,11
218863,2
417503,20
218858,10
381003,12
241369,7
382924,30
216604,10
313379,60
216411,4.2
216418,83
216754,17
216654,15
216621,1.5
216644,10
216714,10
216716,2.5
218906,20
216699,7
216684,12
240180,9
216631,5
216641,3
216646,4
216711,3
216625,18
216575,1.5
215969,20
216535,15
216694,15
216733,20
216640,0.25
218886,10
216743,15
216748,15
216550,6
216749,20
23183,0.5
216649,5
218959,3
216635,15
218901,24
218949,1
215953,10
216428,1
216458,20
215959,6
215949,10
216555,6
309234,10
215979,20
216913,40
243232,3.5
216448,0.25
215954,8
382928,7
218891,13
218896,15
216565,4
216683,20
215975,1.25
216679,5
216875,20
240239,2
309186,10
216759,20
216758,15
215939,16.7
216933,8
240199,2
218861,16.5
415793,15
216704,7
218837,10
216753,12
216688,6.6
215944,10
218851,2.5
218856,20
216674,30
215924,15
216698,10
216664,12
216595,8
42800,1.5
218931,15
216433,8
121604,5
247214,20
303921,8
218842,5
218943,0.83
218938,0.75
216622,33
218917,15
216636,30
218822,0.5
218827,20
218817,1
218847,10
218857,8
218877,10
247223,20
240244,7
215929,8
218832,5
218846,25
263295,10
263328,10
263344,15
263367,20
263372,20
263401,9
263406,9
215970,0.25
216560,5
398484,10
263386,20
216938,12
216651,15
216490,0.5
218951,2
216434,1.5
216953,1.5
216015,0.08
216430,320
216805,5
215999,4
262862,16
263368,9
216671,7
218812,2
216880,4
215994,4
216600,5
216643,18
216474,1.25
216020,1.5
216025,4
218866,10
252371,10
216035,5
218807,15
216438,0.67
216738,12
406794,10
218852,20
121720,6
216656,7
309219,4
348542,15
216661,6
218881,20
252391,10
216580,6
240270,30
240219,7
216888,8
216593,5
121674,5
216659,20
216620,3
216653,25
393552,6
263337,20
240268,20
216616,30
216870,10
216903,11
303930,14
218956,0.17
216566,6
216628,10
215934,10
216588,1
216948,12
216623,3
216669,20
240174,12
216883,10
216564,1.5
216633,20
216539,15
216648,18
452279,12
218958,0.5
216495,3
218911,20
237231,10
216893,10
216485,10
216558,3.5
305657,12
216544,2
216898,10
218916,12
348113,5
216420,20
216583,1
216598,4.5
216958,10
218946,10
215965,2
241364,7
241389,20
218806,20
216634,15
216443,3
216627,0.067
216435,11
218871,15
218816,5
216638,2
216780,15
263348,20
216765,12
216534,20
216618,1
216040,5
216943,7
214372,1.5
218952,0.25
216658,15
216431,5
216561,0.5
216436,10
424777,15
207270,15
216599,8
216663,10
216529,1
216574,3
242761,10
216673,6
382923,10
243483,40
207205,7
240245,3
240258,15
240263,8
216579,2
243478,3.5
218826,10
218801,15
207275,5
216918,12
309195,3
240209,20
248383,20
412727,12
207210,5
248393,20
263383,17
216678,25
216800,10
247239,25
218821,10
247198,15
207173,3
247124,12
207178,6
248435,1.25
218836,25
247219,12
218811,15
207183,0.25
218941,0.83
218936,0.33
207242,10
263366,15
329554,10
207188,5
216790,4
384184,104
263332,12
263393,20
207280,3.3
218948,10
263305,0.5
309198,6
263250,30
248420,3
263347,8
247716,10
247718,15
214363,6
207252,11
216795,5
261965,19
261975,5
263392,15
216825,15
207240,10
216594,8
216591,15
207257,9.2
216543,10
216554,4
216578,5
216548,10
215695,0.5
207175,4
216608,4
283686,15
207718,30
274811,15
216569,6
207121,0.33
216785,15
207559,7.5
216553,15
348502,3.5
48738,10
216584,1
247173,5
216775,6
207170,0.25
42744,3
216573,7
207748,6
207168,10
207123,3
303927,12
207131,0.5
218831,12
207267,11
216589,8
207180,16
207165,15
248398,20
216549,1
216559,2
216629,5
215764,5
215769,1
216624,5
407318,12
207569,1
384185,7
216614,3
207605,1
207215,15
215774,3
215789,10
207225,5
207235,1.5
215784,25
308251,20
308252,8
216668,30
215705,1
216815,6
207138,1
207220,8
259890,60
389766,14
207133,0.58
206673,10
242751,12
3687,15
248570,4.5
216810,20
215912,13
207198,15
216770,10
207102,4
207595,1.5
216023,1.5
419613,10
274809,15
207190,10
207265,20
207203,5.5
353628,10
216840,10
216830,2.5
207193,4
215899,10
207195,6
207625,0.5
207247,1
207564,1.17
216820,3
215700,4
207254,8.1
207269,10
207259,7
207200,15
207585,0.25
207162,5
207249,15
207264,8
304215,10
207229,3.3
3803,25
3810,15
3811,12
215917,10
3813,15
207244,3
207274,3
3814,9
3815,16
216038,5
3688,27
215710,3
206678,1
207630,1
215690,1
207635,40
3818,10
243468,8.5
303907,13
207724,5
207152,0.058
207222,0.5
207535,15
303887,8
303888,8
42768,12
380770,10
380774,4
215715,4
216017,5
309226,8
207227,8
216013,750
216008,500
303919,12
309228,20
432938,15
215861,15
259315,25
248344,10
22928,20
248430,8
215841,14
215866,6
207128,1
207743,1
215846,3
215851,4
215856,8
3805,21
216012,20
207279,0.83
3664,23
3666,7
3806,14
3807,11
207277,15
259319,20
309227,20
206653,1.25
207048,0.08
121619,60
216007,5
216002,90
327915,780
259329,24
207574,10
206648,1.25
207640,0.5
48804,5
48809,0.5
207232,2
207620,1
207713,1.33
255313,20
255338,19
255348,23
216003,750
326027,25
216033,1
207204,0.83
255333,30
255373,23
255378,3
255388,32
403549,15
207224,20
346346,510
346347,503
346348,455
207738,50
207272,10
48723,75
3812,14
248363,15
303912,12
207610,2
348159,2.5
215884,8
207237,0.42
206643,0.07
206638,0.07
248329,17
207683,10
207219,10
207733,10
207540,1
207088,8
323212,8
215801,10
207083,6
215904,20
3823,16
207212,5
207098,4
207153,2
215859,30
42787,6
207728,30
215844,8
389748,15
215734,5
343276,10
308245,8
308246,10
370636,18
370637,1.5
370639,12
207214,20
207158,4
207202,10
207108,4
403545,15
207723,10
207207,8.3
215864,25
207118,10
207093,4
207174,0.67
207103,5
388294,850
259325,14
388296,800
309182,1
215987,40
206633,6
215806,10
215682,15
303918,12
215849,20
207148,3
206663,0.5
215869,15
243508,2.5
215727,7
207184,10
207113,4
243423,18
243428,12
243433,12
243498,6
207043,2
215962,15
406079,8
207256,3.3
215729,0.5
206628,0.17
243473,6
401453,15
207241,15
243503,6
215739,7
207261,14
248323,20
215752,2
215876,12
215742,5
215737,5
215724,5
216032,5
215732,5
207143,1
215762,5
215777,7
207615,2
215757,18
215722,5
215767,20
207688,5
207550,0.5
207525,3.5
215744,6
207169,2.5
216022,12
215854,20
207192,15
207063,2
239851,5
207058,1
207177,10
207189,10
215914,20
259299,17
259304,28
259310,18
215811,12
255293,25
247713,0.5
259244,13
388290,800
388292,600
207112,8
207117,1.8
259360,20
207744,10
215749,5
207086,6.5
215919,20
248388,36
216037,9
207239,10
215967,19
215707,5
207091,0.33
343294,12
207157,3.75
304188,6
215794,18
207053,10
348536,10
215977,7
207739,10
382922,25
382921,25
207734,10
370635,15
215821,7
248368,20
3458,7.5
215766,2
215816,7
419778,800
207182,0.5
215765,15
370646,7
215826,18
207107,10
207234,40
419782,600
207589,0.5
248324,11
243518,0.33
248389,495
207729,1.67
220380,3
215684,0.67
215804,15
207147,10
215791,12
215760,15
215786,13
207122,64
207251,5
207136,0.04
215997,10
3670,18
235716,15
215771,4
207246,0.2
215836,3
207253,4
207263,0.33
207127,1
207191,2
259264,23
215800,15
207271,10
215831,22
274810,10
42872,20
215776,3.5
207694,5
243463,20
215927,9
207268,4
3665,32
418300,20
215874,15
418288,12
215761,6
207081,0.18
215709,6
207276,10
207579,30
309178,1.5
215781,5
207171,30
207545,3
215937,25
207201,0.83
215712,2
207216,8
207141,1
215952,22
207248,10
283675,8
243776,6
3808,15
3809,10
207699,4
215922,1.5
206658,0.02
3668,20
3804,20
303913,7.5
329559,10
380342,10
207565,0.5
215796,1
327912,13
259324,15
309190,12
327913,13
380367,27
303886,15
215809,15
206599,15
207758,16
215947,30
207186,15
215754,9
215829,312
207624,1
207759,10
388297,800
207689,1.5
207132,3
238826,30
207226,10
215879,12
215714,20
389736,10
42792,5
348507,2
380780,9
215726,2
215753,2
207096,1.5
215942,7
3816,17
388293,400
326026,800
215780,8
215770,12
3669,12
207194,3
207051,10
207684,12
207041,0.5
237067,0.5
407323,1
215733,2.5
323673,20
407331,11
215738,10
207206,7
207211,7
207236,5
207570,2
207176,30
207166,10
215728,4
207266,8
207705,7
207695,500
207753,6.7
215788,11
207629,25
304204,10
304196,4
207567,4
3802,8
207273,24
382930,9
309218,20
215793,5
412279,15
215721,8
389737,15
3817,17
207690,15
207278,0.42
207700,1.5
215898,60
381943,7
243513,9
215743,0.75
207046,0.1
207685,15
207644,30
207719,10
23016,6
215763,5
370634,8
207654,1
315495,15
215768,9
248378,5
248394,5
324691,15
3820,12
248439,18
3800,16
207577,15
215893,45
259335,27
207659,60
215723,8
231076,25
3822,0.5
259350,17
207073,60
207071,3
207750,300
3821,25
259294,7
259330,13
303914,1
309229,5
259345,10
207619,10
259309,30
207078,6
421827,1
216016,8
216031,10
207715,11
215976,10
239841,8
207755,12
42758,20
255323,29
329565,10
388300,400
215921,20
215773,15
42867,7
324196,647
324197,577
324198,545
207560,1
315496,80
207536,70
207710,10
215834,12
215981,12
215778,15
207580,10
425854,5
215883,20
380372,30
207541,35
215798,15
315497,34
207575,10
207068,3.3
207146,5
215783,15
207066,5
215957,24
309230,5
215998,40
303916,25
431056,18
216011,6
215688,2
215775,5
207603,2
215839,15
6985,6
215693,1
207526,5
215971,20
388298,400
207061,0.5
216021,10
207218,9
216006,25
207709,15
48713,8
207208,4
216036,20
259880,2
388295,850
259875,15
207745,10
216026,10
215991,8
304197,0.5
207056,0.058
42825,12
215986,10
207648,8.3
254479,1027
254484,1027
207649,15
207100,0.2
215961,5
207614,3
230975,4
215946,7
215885,20
215895,6
215907,10
207655,0.67
391282,45
215808,12
215845,14
215910,10
303917,30
215890,6
346506,20
207643,1200
427108,12
382931,10
207260,35
412275,7
215746,60
215863,45
326031,1600
207090,4
215818,22
215916,15
323261,10
3819,16
248418,25
207095,8
207665,0.83
215900,5
207708,20
215951,6
215878,15
215936,10
215838,50
207555,1.25
248353,19
248419,10
215698,2
248404,6
248424,19
338862,12
215741,5
207670,8
215703,0.5
215751,6
3801,8
3825,12.5
215823,20
215868,15
215873,15
3826,60
259269,7
3824,12
207609,12
259284,25
207075,4
207070,1.5
207079,5
207243,5
215686,6
323199,20
207664,10
215915,4
207660,3
259314,8
255393,9
215850,12
346350,1001
346351,1001
215988,6
215956,15
207554,5
215785,15
215756,8
207065,40
382933,18
215681,60
3799,15
407327,12
415768,35
207156,0.5
207669,25
215920,2
215855,25
201071,240
201076,189
250274,5
250323,15
403553,20
434079,30
215911,13.3
215708,18
3798,36
215683,25
381942,10
207228,11
207060,0.1
393551,3
215772,4
215795,15
215790,1.5
215725,25
215718,3
215706,2
432329,2
215993,24
215713,0.17
207250,305
215787,1
215901,2
259885,1.5
215716,3
207680,1.25
215797,3
207126,0.017
215941,10
207142,16.7
248338,10
207678,200
207255,150
215905,10
206609,6
237057,75
320189,602
389703,1000
389746,18
215931,14
248359,15
237340,4
248399,1
370638,10
207674,3
215983,25
215711,3
207650,9
206456,1001
382920,20
206471,305
215755,1
215730,7
215745,5
303915,14
215735,10
3667,10
214375,10
215740,3
305660,1
207452,5
206988,8.3
206461,15
206466,293
207485,15
207151,0.17
206923,0.5
215865,28
400423,15
400427,15
207668,540
380382,15
380387,15
380779,1.5
412332,20
206890,25
392518,1001
389702,1001
215805,50
215973,10
206979,0.25
207055,6
3686,2.5
206575,50
7439,30
207732,5
215830,10
206819,1.67
3680,10
215835,20
42860,22
259305,20
255343,36
255383,36
215825,7
380377,20
206921,15
326315,503
326316,609
215870,40
215880,20
206939,10
207722,10
207447,2
215820,20
248354,8
248343,7
270890,5
215815,6
247192,12
215810,10
259249,20
270979,40
206885,0.17
215978,100
207737,8
207517,17
206558,10
206610,0.5
3683,15
5867,30
42820,1
427104,3.5
206580,3.5
323838,0.25
309242,2
215840,15
206590,5
207502,10
391360,5
324700,18
382943,20
206938,1.25
207727,1.5
207746,400
206948,4.17
207442,5
207641,15
356448,9
206809,9
207002,5
370648,155
206508,4
356447,5
206933,15
206877,20
206591,2
206600,2
207034,7
391443,40
206814,10
206646,10
207490,19
206984,0.21
3677,27
206498,10
270889,1
206667,8.3
206596,9
206569,0.5
304206,15
206928,20
206867,2.5
206495,0.5
259355,25
207726,50
326032,900
206910,5
207736,217
206479,1.5
206943,0.67
207492,4
393550,35
206898,9
248348,4
242712,15
206585,30
207497,3
270931,20
248358,2.5
308544,513
415764,3.5
346302,6
206586,5
206989,0.09
308539,513
206550,0.67
206545,10
206917,2
206944,15
207402,40
206535,1
207671,178
206907,2.5
3684,8
206525,0.33
206540,1.5
206850,10
239911,25
206883,15
207012,0.1
270914,9
206908,5
206804,50
206913,15
3671,25
206895,8
206958,10
207462,2.5
403541,3
206843,16
207007,5
206902,3
207741,30
206882,15
207721,11.6
206845,25
207716,40
3685,15
381984,8
206918,30
341204,2.5
237335,0.17
207457,1.5
206490,0.33
206893,35
206570,1
206469,5
207742,3
3678,27
206905,16
206962,4
206967,0.25
207407,10
206509,0.33
206581,0.27
206444,0.5
206564,0.5
206504,0.67
206474,40
206523,0.33
206494,3
206954,10
207010,0.04
437224,30
206982,5
206912,0.5
206959,8
389714,15
206824,15
207005,25
206870,2
206505,3
206464,20
206977,4.17
206900,3
206595,3
206565,2.67
207472,23
206519,3
207422,2.5
206514,3
207652,2.5
206459,15
3679,10.5
259274,10
206515,2
382942,8
382941,15
207717,14
206820,7
206865,15
207020,0.42
206499,50
42857,40
259340,15
370434,35
207647,6
206807,3
346358,8
381944,2
207477,15
432697,15
206672,0.5
207025,1
206812,40
304300,5
206875,20
243453,15
243721,9
270935,10
270916,15
3681,10
259279,10
428789,8
259285,18
346304,20
346305,7
206949,30
312193,30
382932,30
206805,30
207417,45
206810,15
207495,50
207015,1.67
434083,300
206576,2
323200,40
381945,15
254415,15
239906,10
381946,20
207520,250
254449,10
206815,10
206825,10
254459,5
254474,8
395836,3
395841,10
370647,15
324222,0.5
207489,0.2
206919,6.7
206880,7
19060,10
244134,22
350513,30
206528,20
206533,10
207412,6
207482,10
207427,2
206842,10
206834,0.75
206925,35
206510,8
206894,3
245463,10
207515,4
389739,20
207500,375
207486,1
206874,40
206555,0.16
206985,0.25
42862,30
206987,20
207449,1
206560,2
3676,1.5
3682,6
206942,0.17
207511,35
338976,7
338977,12
206922,7
206980,7
206839,5
206561,5
206899,5
206975,1
206965,6
206655,4
206852,0.5
206994,0.69
206947,0.33
270941,60
270940,800
206571,0.67
206631,7
206999,1
207030,20
207437,4
206630,3.3
207516,3
204801,0.29
204806,8
206992,15
207481,6
207461,2
207667,2
270911,6
207509,2
382002,1
207519,25
206625,2
427091,20
207454,5
247156,12
370650,10
247172,70
247187,20
259290,8
259320,10
269783,20
206680,3.3
448502,20
207456,1.25
207451,0.83
206995,0.25
427115,25
207446,0.1
206952,0.58
207000,0.25
206927,4
207506,0.8
206957,1.33
207466,3
206660,3
206879,6
206937,2
207035,10
206465,4
206970,0.5
206566,4.2
206605,2100
207496,25
429947,20
206636,4
206863,15
237118,10
347080,1
323835,0.5
207499,3
207681,6
206858,12
346345,15
207459,6
